2026-02-12 11:57:22,781 | INFO | Stock alert service started
2026-02-12 11:57:22,781 | INFO | Market is open — starting monitoring
2026-02-12 11:57:32,789 | INFO | Checking stock prices...
2026-02-12 11:57:40,076 | INFO | Checking Completed. Sleeping...
2026-02-12 11:58:40,124 | INFO | Checking stock prices...
2026-02-12 11:58:47,189 | INFO | Checking Completed. Sleeping...
2026-02-12 11:59:47,190 | INFO | Checking stock prices...
2026-02-12 11:59:53,880 | INFO | Checking Completed. Sleeping...
2026-02-12 12:00:53,881 | INFO | Checking stock prices...
2026-02-12 12:00:59,894 | INFO | Checking Completed. Sleeping...
2026-02-12 12:01:59,895 | INFO | Checking stock prices...
2026-02-12 12:02:05,893 | INFO | Checking Completed. Sleeping...
2026-02-12 12:03:05,894 | INFO | Checking stock prices...
2026-02-12 12:03:12,038 | INFO | Checking Completed. Sleeping...
2026-02-12 12:04:12,039 | INFO | Checking stock prices...
2026-02-12 12:04:18,546 | INFO | Checking Completed. Sleeping...
2026-02-12 12:05:18,548 | INFO | Checking stock prices...
2026-02-12 12:05:24,739 | INFO | Checking Completed. Sleeping...
2026-02-12 12:06:24,740 | INFO | Checking stock prices...
2026-02-12 12:06:31,288 | INFO | Checking Completed. Sleeping...
2026-02-12 12:07:31,289 | INFO | Checking stock prices...
2026-02-12 12:07:38,508 | INFO | Checking Completed. Sleeping...
2026-02-12 12:08:38,509 | INFO | Checking stock prices...
2026-02-12 12:08:44,514 | INFO | Checking Completed. Sleeping...
2026-02-12 12:09:44,514 | INFO | Checking stock prices...
2026-02-12 12:09:50,936 | INFO | Checking Completed. Sleeping...
2026-02-12 12:10:50,937 | INFO | Checking stock prices...
2026-02-12 12:10:58,250 | INFO | Checking Completed. Sleeping...
2026-02-12 12:11:58,250 | INFO | Checking stock prices...
2026-02-12 12:12:04,569 | INFO | Checking Completed. Sleeping...
2026-02-12 12:13:04,570 | INFO | Checking stock prices...
2026-02-12 12:13:14,028 | INFO | Checking Completed. Sleeping...
2026-02-12 12:14:14,028 | INFO | Checking stock prices...
2026-02-12 12:14:20,357 | INFO | Checking Completed. Sleeping...
2026-02-12 12:15:20,357 | INFO | Checking stock prices...
2026-02-12 12:15:27,314 | INFO | Checking Completed. Sleeping...
2026-02-12 12:16:27,314 | INFO | Checking stock prices...
2026-02-12 12:16:33,901 | INFO | Checking Completed. Sleeping...
2026-02-12 12:17:33,901 | INFO | Checking stock prices...
2026-02-12 12:17:40,105 | INFO | Checking Completed. Sleeping...
2026-02-12 12:18:40,105 | INFO | Checking stock prices...
2026-02-12 12:18:46,740 | INFO | Checking Completed. Sleeping...
2026-02-12 12:19:46,741 | INFO | Checking stock prices...
2026-02-12 12:19:53,179 | INFO | Checking Completed. Sleeping...
2026-02-12 12:20:53,180 | INFO | Checking stock prices...
2026-02-12 12:20:59,375 | INFO | Checking Completed. Sleeping...
2026-02-12 12:21:59,375 | INFO | Checking stock prices...
2026-02-12 12:22:07,029 | INFO | Checking Completed. Sleeping...
2026-02-12 12:23:07,031 | INFO | Checking stock prices...
2026-02-12 12:23:13,253 | INFO | Checking Completed. Sleeping...
2026-02-12 12:24:13,254 | INFO | Checking stock prices...
2026-02-12 12:24:19,828 | INFO | Checking Completed. Sleeping...
2026-02-12 12:25:19,829 | INFO | Checking stock prices...
2026-02-12 12:25:26,050 | INFO | Checking Completed. Sleeping...
2026-02-12 12:26:26,051 | INFO | Checking stock prices...
2026-02-12 12:26:32,513 | INFO | Checking Completed. Sleeping...
2026-02-12 12:27:32,514 | INFO | Checking stock prices...
2026-02-12 12:27:38,637 | INFO | Checking Completed. Sleeping...
2026-02-12 12:28:38,638 | INFO | Checking stock prices...
2026-02-12 12:28:45,263 | INFO | Checking Completed. Sleeping...
2026-02-12 12:29:45,264 | INFO | Checking stock prices...
2026-02-12 12:29:51,540 | INFO | Checking Completed. Sleeping...
2026-02-12 12:30:51,541 | INFO | Checking stock prices...
2026-02-12 12:30:57,836 | INFO | Checking Completed. Sleeping...
2026-02-12 12:31:57,838 | INFO | Checking stock prices...
2026-02-12 12:32:04,284 | INFO | Checking Completed. Sleeping...
2026-02-12 12:33:04,285 | INFO | Checking stock prices...
2026-02-12 12:33:10,331 | INFO | Checking Completed. Sleeping...
2026-02-12 12:34:10,332 | INFO | Checking stock prices...
2026-02-12 12:34:16,141 | INFO | Checking Completed. Sleeping...
2026-02-12 12:35:16,142 | INFO | Checking stock prices...
2026-02-12 12:35:22,336 | INFO | Checking Completed. Sleeping...
2026-02-12 12:36:22,337 | INFO | Checking stock prices...
2026-02-12 12:36:28,440 | INFO | Checking Completed. Sleeping...
2026-02-12 12:37:28,441 | INFO | Checking stock prices...
2026-02-12 12:37:34,565 | INFO | Checking Completed. Sleeping...
2026-02-12 12:38:34,566 | INFO | Checking stock prices...
2026-02-12 12:38:40,699 | INFO | Checking Completed. Sleeping...
2026-02-12 12:39:40,700 | INFO | Checking stock prices...
2026-02-12 12:39:47,095 | INFO | Checking Completed. Sleeping...
2026-02-12 12:40:47,096 | INFO | Checking stock prices...
2026-02-12 12:40:53,179 | INFO | Checking Completed. Sleeping...
2026-02-12 12:41:53,179 | INFO | Checking stock prices...
2026-02-12 12:41:59,451 | INFO | Checking Completed. Sleeping...
2026-02-12 12:42:59,452 | INFO | Checking stock prices...
2026-02-12 12:43:05,596 | INFO | Checking Completed. Sleeping...
2026-02-12 12:44:05,597 | INFO | Checking stock prices...
2026-02-12 12:44:11,523 | INFO | Checking Completed. Sleeping...
2026-02-12 12:45:11,523 | INFO | Checking stock prices...
2026-02-12 12:45:18,196 | INFO | Checking Completed. Sleeping...
2026-02-12 12:46:18,197 | INFO | Checking stock prices...
2026-02-12 12:46:24,445 | INFO | Checking Completed. Sleeping...
2026-02-12 12:47:24,446 | INFO | Checking stock prices...
2026-02-12 12:47:30,880 | INFO | Checking Completed. Sleeping...
2026-02-12 12:48:30,881 | INFO | Checking stock prices...
2026-02-12 12:48:36,897 | INFO | Checking Completed. Sleeping...
2026-02-12 12:49:36,898 | INFO | Checking stock prices...
2026-02-12 12:49:43,951 | INFO | Checking Completed. Sleeping...
2026-02-12 12:50:43,952 | INFO | Checking stock prices...
2026-02-12 12:50:50,170 | INFO | Checking Completed. Sleeping...
2026-02-12 12:51:50,171 | INFO | Checking stock prices...
2026-02-12 12:51:56,222 | INFO | Checking Completed. Sleeping...
2026-02-12 12:52:56,222 | INFO | Checking stock prices...
2026-02-12 12:53:02,116 | INFO | Checking Completed. Sleeping...
2026-02-12 12:54:02,117 | INFO | Checking stock prices...
2026-02-12 12:54:08,126 | INFO | Checking Completed. Sleeping...
2026-02-12 12:55:08,127 | INFO | Checking stock prices...
2026-02-12 12:55:14,675 | INFO | Checking Completed. Sleeping...
2026-02-12 12:56:14,676 | INFO | Checking stock prices...
2026-02-12 12:56:21,368 | INFO | Checking Completed. Sleeping...
2026-02-12 12:57:21,369 | INFO | Checking stock prices...
2026-02-12 12:57:27,979 | INFO | Checking Completed. Sleeping...
2026-02-12 12:58:27,980 | INFO | Checking stock prices...
2026-02-12 12:58:34,677 | INFO | Checking Completed. Sleeping...
2026-02-12 12:59:34,678 | INFO | Checking stock prices...
2026-02-12 12:59:41,540 | INFO | Checking Completed. Sleeping...
2026-02-12 13:00:41,541 | INFO | Checking stock prices...
2026-02-12 13:00:48,177 | INFO | Checking Completed. Sleeping...
2026-02-12 13:01:48,178 | INFO | Checking stock prices...
2026-02-12 13:01:54,422 | INFO | Checking Completed. Sleeping...
2026-02-12 13:02:54,423 | INFO | Checking stock prices...
2026-02-12 13:03:00,692 | INFO | Checking Completed. Sleeping...
2026-02-12 13:04:00,692 | INFO | Checking stock prices...
2026-02-12 13:04:06,946 | INFO | Checking Completed. Sleeping...
2026-02-12 13:05:06,947 | INFO | Checking stock prices...
2026-02-12 13:05:13,204 | INFO | Checking Completed. Sleeping...
2026-02-12 13:06:13,205 | INFO | Checking stock prices...
2026-02-12 13:06:19,113 | INFO | Checking Completed. Sleeping...
2026-02-12 13:07:19,114 | INFO | Checking stock prices...
2026-02-12 13:07:25,617 | INFO | Checking Completed. Sleeping...
2026-02-12 13:08:25,618 | INFO | Checking stock prices...
2026-02-12 13:08:31,765 | INFO | Checking Completed. Sleeping...
2026-02-12 13:09:31,766 | INFO | Checking stock prices...
2026-02-12 13:09:38,578 | INFO | Checking Completed. Sleeping...
2026-02-12 13:10:38,578 | INFO | Checking stock prices...
2026-02-12 13:10:44,749 | INFO | Checking Completed. Sleeping...
2026-02-12 13:11:44,750 | INFO | Checking stock prices...
2026-02-12 13:11:50,635 | INFO | Checking Completed. Sleeping...
2026-02-12 13:12:50,636 | INFO | Checking stock prices...
2026-02-12 13:12:56,554 | INFO | Checking Completed. Sleeping...
2026-02-12 13:13:56,555 | INFO | Checking stock prices...
2026-02-12 13:14:02,723 | INFO | Checking Completed. Sleeping...
2026-02-12 13:15:02,724 | INFO | Checking stock prices...
2026-02-12 13:15:08,923 | INFO | Checking Completed. Sleeping...
2026-02-12 13:16:08,924 | INFO | Checking stock prices...
2026-02-12 13:16:15,202 | INFO | Checking Completed. Sleeping...
2026-02-12 13:17:15,203 | INFO | Checking stock prices...
2026-02-12 13:17:21,458 | INFO | Checking Completed. Sleeping...
2026-02-12 13:18:21,459 | INFO | Checking stock prices...
2026-02-12 13:18:27,223 | INFO | Checking Completed. Sleeping...
2026-02-12 13:19:27,223 | INFO | Checking stock prices...
2026-02-12 13:19:33,052 | INFO | Checking Completed. Sleeping...
2026-02-12 13:20:33,054 | INFO | Checking stock prices...
2026-02-12 13:20:39,201 | INFO | Checking Completed. Sleeping...
2026-02-12 13:21:39,201 | INFO | Checking stock prices...
2026-02-12 13:21:45,124 | INFO | Checking Completed. Sleeping...
2026-02-12 13:22:45,124 | INFO | Checking stock prices...
2026-02-12 13:22:50,955 | INFO | Checking Completed. Sleeping...
2026-02-12 13:23:50,956 | INFO | Checking stock prices...
2026-02-12 13:23:56,818 | INFO | Checking Completed. Sleeping...
2026-02-12 13:24:56,820 | INFO | Checking stock prices...
2026-02-12 13:25:03,999 | INFO | Checking Completed. Sleeping...
2026-02-12 13:26:04,000 | INFO | Checking stock prices...
2026-02-12 13:26:10,102 | INFO | Checking Completed. Sleeping...
2026-02-12 13:27:10,103 | INFO | Checking stock prices...
2026-02-12 13:27:16,252 | INFO | Checking Completed. Sleeping...
2026-02-12 13:28:16,253 | INFO | Checking stock prices...
2026-02-12 13:28:22,324 | INFO | Checking Completed. Sleeping...
2026-02-12 13:29:22,324 | INFO | Checking stock prices...
2026-02-12 13:29:28,644 | INFO | Checking Completed. Sleeping...
2026-02-12 13:30:28,645 | INFO | Checking stock prices...
2026-02-12 13:30:34,427 | INFO | Checking Completed. Sleeping...
2026-02-12 13:31:34,428 | INFO | Checking stock prices...
2026-02-12 13:31:40,411 | INFO | Checking Completed. Sleeping...
2026-02-12 13:32:40,412 | INFO | Checking stock prices...
2026-02-12 13:32:48,842 | INFO | Checking Completed. Sleeping...
2026-02-12 13:33:48,843 | INFO | Checking stock prices...
2026-02-12 13:33:56,872 | INFO | Checking Completed. Sleeping...
2026-02-12 13:34:56,873 | INFO | Checking stock prices...
2026-02-12 13:35:05,486 | INFO | Checking Completed. Sleeping...
2026-02-12 13:36:05,488 | INFO | Checking stock prices...
2026-02-12 13:36:12,686 | INFO | Checking Completed. Sleeping...
2026-02-12 13:37:12,687 | INFO | Checking stock prices...
2026-02-12 13:37:19,324 | INFO | Checking Completed. Sleeping...
2026-02-12 13:38:19,325 | INFO | Checking stock prices...
2026-02-12 13:38:25,631 | INFO | Checking Completed. Sleeping...
2026-02-12 13:39:25,632 | INFO | Checking stock prices...
2026-02-12 13:39:33,695 | INFO | Checking Completed. Sleeping...
2026-02-12 13:40:33,696 | INFO | Checking stock prices...
2026-02-12 13:40:41,093 | INFO | Checking Completed. Sleeping...
2026-02-12 13:41:41,095 | INFO | Checking stock prices...
2026-02-12 13:41:47,203 | INFO | Checking Completed. Sleeping...
2026-02-12 13:42:47,204 | INFO | Checking stock prices...
2026-02-12 13:42:53,252 | INFO | Checking Completed. Sleeping...
2026-02-12 13:43:53,253 | INFO | Checking stock prices...
2026-02-12 13:44:00,561 | INFO | Checking Completed. Sleeping...
2026-02-12 13:45:00,562 | INFO | Checking stock prices...
2026-02-12 13:45:08,599 | INFO | Checking Completed. Sleeping...
2026-02-12 13:46:08,600 | INFO | Checking stock prices...
2026-02-12 13:46:15,101 | INFO | Checking Completed. Sleeping...
2026-02-12 13:47:15,101 | INFO | Checking stock prices...
2026-02-12 13:47:24,436 | INFO | Checking Completed. Sleeping...
2026-02-12 13:48:24,436 | INFO | Checking stock prices...
2026-02-12 13:48:33,569 | INFO | Checking Completed. Sleeping...
2026-02-12 13:49:33,570 | INFO | Checking stock prices...
2026-02-12 13:49:40,838 | INFO | Checking Completed. Sleeping...
2026-02-12 13:50:40,839 | INFO | Checking stock prices...
2026-02-12 13:50:48,360 | INFO | Checking Completed. Sleeping...
2026-02-12 13:51:48,361 | INFO | Checking stock prices...
2026-02-12 13:52:02,578 | INFO | Checking Completed. Sleeping...
2026-02-12 13:53:02,579 | INFO | Checking stock prices...
2026-02-12 13:53:11,242 | INFO | Checking Completed. Sleeping...
2026-02-12 13:54:11,242 | INFO | Checking stock prices...
2026-02-12 13:54:25,473 | INFO | Checking Completed. Sleeping...
2026-02-12 13:55:25,474 | INFO | Checking stock prices...
2026-02-12 13:55:32,545 | INFO | Checking Completed. Sleeping...
2026-02-12 13:56:32,546 | INFO | Checking stock prices...
2026-02-12 13:56:42,198 | INFO | Checking Completed. Sleeping...
2026-02-12 13:57:42,200 | INFO | Checking stock prices...
2026-02-12 14:10:51,520 | WARNING | [BELRISE.NS] Price fetch failed (attempt 1): 'NoneType' object is not subscriptable
2026-02-12 14:11:03,579 | WARNING | [BELRISE.NS] Price fetch failed (attempt 2): 'NoneType' object is not subscriptable
2026-02-12 14:11:38,605 | ERROR | Failed to update Google Sheet cells: HTTPSConnectionPool(host='sheets.googleapis.com', port=443): Read timed out. (read timeout=None)
2026-02-12 14:11:38,605 | INFO | Checking Completed. Sleeping...
2026-02-12 14:12:38,606 | INFO | Checking stock prices...
2026-02-12 14:12:46,692 | INFO | Checking Completed. Sleeping...
2026-02-12 14:13:46,693 | INFO | Checking stock prices...
2026-02-12 14:13:55,221 | INFO | Checking Completed. Sleeping...
2026-02-12 14:14:55,222 | INFO | Checking stock prices...
2026-02-12 14:15:02,733 | INFO | Checking Completed. Sleeping...
2026-02-12 17:15:25,327 | INFO | Stock alert service started
2026-02-12 17:15:25,327 | INFO | Market is closed — shutting down application
2026-02-12 17:15:37,675 | INFO | Stock alert service started
2026-02-12 17:15:37,676 | INFO | Market is closed — shutting down application
